Siderophore ID,Siderophore name,Siderophore other name,Count,Hydroxamate,Catecholate,Phenolate,Carboxylate,Carboxylate in Citrate,Alpha-Hydroxycarboxylate,Hydroxyphenyloxazoline,Hydroxyphenylthiazoline,Alpha-Aminocarboxylate,Alpha-Hydroxyimidazole,Alpha-Hydroxycarboxylate in Citrate,Diazeniumdiolate,2-Nitrosophenol,Repetition denticity,Theoretical denticity,Ligand Type,Biosynthetic Type,Canonical SMILES,monomers Name,monomers Number,coverage,missing Monomers Number,Molecular Formula,Molecular Weight,Species,Bacteria,Fungi,Plant,Animal,Actinomycetota,Cyanobacteriota,Bacillota,Pseudomonadota,Bacteroidota,Myxococcota,Ascomycota,Basidiomycota,Mucoromycota,Zoopagomycota,Streptophyta,Chordata,Phylum,Hydroxamate source,Catecholate source,Alpha-Hydroxycarboxylate source,Hydroxyphenyloxazoline source,Hydroxyphenylthiazoline source,Alpha-Hydroxyimidazole source,Diazeniumdiolate source,2-Nitrosophenol source,References,Biosynthetic Type Reference,Fe3+ Affinity Reference,logKf Fe3+,pFe3+,Redox potential,C,H,N,O,S,C/H,C/N,C/O,C/S,Contributor,Siderophore Cluster,Siderophore Group,Siderophore Index,Predicted logS,"Predicted diffusion coefficient (10^(-10) m2 s-1) in H2O, 298.15K"
631,Formobactin,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCC(OC(=O)[C@H](CCCCN(O)C=O)NC(=O)C1N=C(c2ccccc2O)OC1C)C(C)(C)C(=O)NC1CCCCN(O)C1=O,"aThr/Thr, SA, X0, N6Fo-N6OH-Lys, OH-cLys",5,0.698113208,1,C38H59N5O10,745.904204,Nocardia sp. ND20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Thr,,,,,"Snow, GA408312. ""Mycobactins: iron-chelating growth factors from mycobacteria."" Bacteriological reviews 34.2 (1970): 99-125.; Barclay, R., D. F. Ewing, and C. Ratledge. ""Isolation, identification, and structural analysis of the mycobactins of Mycobacterium avium, Mycobacterium intracellulare, Mycobacterium scrofulaceum, and Mycobacterium paratuberculosis."" Journal of bacteriology 164.2 (1985): 896-903.",,,,,,38,59,5,10,0,0.644067797,7.6,3.8,0,Ruolin He,1,31,27,-5.269,3.734927017
914,Terpenibactin B,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCCCC/C=C\CCC(OC(=O)[C@H](CCCCN(O)C=O)NC(=O)[C@H]1N=C(c2ccccc2O)O[C@@H]1C)C(C)C(=O)N[C@@H]1CCCCN(O)C1=O,"aThr/Thr, SA, X0, N6Fo-N6OH-Lys, OH-cLys",5,0.616666667,1,C45H71N5O10,842.074676,Nocardia terpenica IFM 0406,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Thr,,,,,"Chen, Julia, et al. ""New nocobactin derivatives with antimuscarinic activity, terpenibactins A–C, revealed by genome mining of Nocardia terpenica IFM 0406."" ChemBioChem 21.15 (2020): 2205-2213.","Chen, Julia, et al. ""New nocobactin derivatives with antimuscarinic activity, terpenibactins A–C, revealed by genome mining of Nocardia terpenica IFM 0406."" ChemBioChem 21.15 (2020): 2205-2213.",,,,,45,71,5,10,0,0.633802817,9,4.5,0,Ruolin He,1,31,29,-6.092,3.556635702
913,Terpenibactin A,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCCCCCCC(OC(=O)[C@H](CCCCN(O)C=O)NC(=O)[C@H]1N=C(c2ccccc2O)O[C@@H]1C)C(C)C(=O)N[C@@H]1CCCCN(O)C1=O,"OH-cLys, X0, N6Fo-N6OH-Lys, aThr/Thr, SA",5,0.637931034,1,C43H69N5O10,816.037314,Nocardia terpenica IFM 0406,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Thr,,,,,"Chen, Julia, et al. ""New nocobactin derivatives with antimuscarinic activity, terpenibactins A–C, revealed by genome mining of Nocardia terpenica IFM 0406."" ChemBioChem 21.15 (2020): 2205-2213.","Chen, Julia, et al. ""New nocobactin derivatives with antimuscarinic activity, terpenibactins A–C, revealed by genome mining of Nocardia terpenica IFM 0406."" ChemBioChem 21.15 (2020): 2205-2213.",,,,,43,69,5,10,0,0.623188406,8.6,4.3,0,Ruolin He,1,31,30,-5.909,3.601849662
915,Terpenibactin C,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCCCCCCCCC(OC(=O)[C@H](CCCCN(O)C=O)NC(=O)[C@H]1N=C(c2ccccc2O)O[C@@H]1C)C(C)C(=O)N[C@@H]1CCCCN(O)C1=O,"Me-3OH-EiA, N6Fo-N6OH-Lys, aThr/Thr, SA, OH-cLys",5,1,0,C45H73N5O10,844.090558,Nocardia terpenica IFM 0406,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Thr,,,,,"Chen, Julia, et al. ""New nocobactin derivatives with antimuscarinic activity, terpenibactins A–C, revealed by genome mining of Nocardia terpenica IFM 0406."" ChemBioChem 21.15 (2020): 2205-2213.","Chen, Julia, et al. ""New nocobactin derivatives with antimuscarinic activity, terpenibactins A–C, revealed by genome mining of Nocardia terpenica IFM 0406."" ChemBioChem 21.15 (2020): 2205-2213.",,,,,45,73,5,10,0,0.616438356,9,4.5,0,Ruolin He,1,31,31,-6.097,3.553220575
836,Mycobactin Ab,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCCCCCCC(OC(=O)[C@H](CCCCN(O)C=O)NC(=O)C1N=C(c2ccccc2O)OC1C)C(C)C(=O)N[C@H]1CCCCN(O)C1=O,"aThr/Thr, SA, X0, N6Fo-N6OH-Lys, OH-cLys",5,0.637931034,1,C43H69N5O10,816.037314,Mycobacteroides abscessus subsp. abscessus,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Thr,,,,,"Bythrow, Glennon V., et al. ""Mycobacterium abscessus mutants with a compromised functional link between the type VII ESX-3 system and an iron uptake mechanism reliant on an unusual mycobactin siderophore."" Pathogens 11.9 (2022): 953.","Bythrow, Glennon V., et al. ""Mycobacterium abscessus mutants with a compromised functional link between the type VII ESX-3 system and an iron uptake mechanism reliant on an unusual mycobactin siderophore."" Pathogens 11.9 (2022): 953.",,,,,43,69,5,10,0,0.623188406,8.6,4.3,0,Yanzhao Wu; Jiqi Shao; Ruolin He,1,31,32,-5.909,3.601849662
630,Nocardimicin G,,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCCCCC(OC(=O)C(CCCCN(O)C=O)NC(=O)C1COC(c2ccccc2O)=N1)C(C)C(=O)NC1CCCCN(O)C1=O,"N6Fo-N6OH-Lys, Ser, SA, X0, OH-cLys",5,0.654545455,1,C40H63N5O10,773.957448,Nocardia nova JCM 6044; Nocardia elegans NBRC 108235; Nocardia jejuensis NBRC 103114; Nocardia vermiculata NBRC 100427,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Ser,,,,,"Ikeda, Yoshitaka, Tamotsu Furumai, and Yasuhiro Igarashi. ""Nocardimicins G, H and I, siderophores with muscarinic M3 receptor binding inhibitory activity from Nocardia nova JCM 6044."" The Journal of antibiotics 58.9 (2005): 566-572.; Männle, Daniel, et al. ""Comparative genomics and metabolomics in the genus Nocardia."" Msystems 5.3 (2020): 10-1128.","Davidsen, Jeanne M., David M. Bartley, and Craig A. Townsend. ""Non-ribosomal propeptide precursor in nocardicin A biosynthesis predicted from adenylation domain specificity dependent on the MbtH family protein NocI."" Journal of the American Chemical Society 135.5 (2013): 1749-1759.",,,,,40,63,5,10,0,0.634920635,8,4,0,Ruolin He,1,31,26,-5.541,3.679575933
628,Nocardimicin H,,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCCCCCCC(OC(=O)C(CCCCN(O)C=O)NC(=O)C1COC(c2ccccc2O)=N1)C(C)C(=O)NC1CCCCN(O)C1=O,"X0, N6Fo-N6OH-Lys, Ser, SA, OH-cLys",5,0.631578947,1,C42H67N5O10,802.010692,Nocardia nova JCM 6044; Nocardia cyriacigeorgica GUH-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Ser,,,,,"Ikeda, Yoshitaka, Tamotsu Furumai, and Yasuhiro Igarashi. ""Nocardimicins G, H and I, siderophores with muscarinic M3 receptor binding inhibitory activity from Nocardia nova JCM 6044."" The Journal of antibiotics 58.9 (2005): 566-572.; Männle, Daniel, et al. ""Comparative genomics and metabolomics in the genus Nocardia."" Msystems 5.3 (2020): 10-1128.","Davidsen, Jeanne M., David M. Bartley, and Craig A. Townsend. ""Non-ribosomal propeptide precursor in nocardicin A biosynthesis predicted from adenylation domain specificity dependent on the MbtH family protein NocI."" Journal of the American Chemical Society 135.5 (2013): 1749-1759.",,,,,42,67,5,10,0,0.626865672,8.4,4.2,0,Ruolin He,1,31,24,-5.785,3.627092969
629,Nocardimicin I,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCCCCCCCCC(OC(=O)C(CCCCN(O)C=O)NC(=O)C1COC(c2ccccc2O)=N1)C(C)C(=O)NC1CCCCN(O)C1=O,"Ser, SA, N6Fo-N6OH-Lys, OH-cLys, Me-3OH-EiA",5,1,0,C44H71N5O10,830.063936,Nocardia nova JCM 6044,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Ser,,,,,"Ikeda, Yoshitaka, Tamotsu Furumai, and Yasuhiro Igarashi. ""Nocardimicins G, H and I, siderophores with muscarinic M3 receptor binding inhibitory activity from Nocardia nova JCM 6044."" The Journal of antibiotics 58.9 (2005): 566-572.","Davidsen, Jeanne M., David M. Bartley, and Craig A. Townsend. ""Non-ribosomal propeptide precursor in nocardicin A biosynthesis predicted from adenylation domain specificity dependent on the MbtH family protein NocI."" Journal of the American Chemical Society 135.5 (2013): 1749-1759.",,,,,44,71,5,10,0,0.61971831,8.8,4.4,0,Ruolin He,1,31,25,-5.992,3.577234236
842,Nocobactin NA 108938,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCC(OC(=O)C(CCCCN(O)C=O)NC(=O)C1COC(c2ccccc2O)=N1)C(C)C(=O)NC1CCCCN(O)C1=O,"C13:0-Me(2)-OH(3), N6Fo-N6OH-Lys, Ser, SA, OH-cLys",5,1,0,C37H57N5O10,731.877582,Nocardia rhamnosiphila NBRC 108938,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Thr,,,,,"Männle, Daniel, et al. ""Comparative genomics and metabolomics in the genus Nocardia."" Msystems 5.3 (2020): 10-1128.","Quadri, Luis EN, et al. ""Identification of a Mycobacterium tuberculosis gene cluster encoding the biosynthetic enzymes for assembly of the virulence-conferring siderophore mycobactin."" Chemistry & biology 5.11 (1998): 631-645.; Vergnolle, Olivia, Hua Xu, and John S. Blanchard. ""Mechanism and regulation of mycobactin fatty acyl-AMP ligase FadD33."" Journal of Biological Chemistry 288.39 (2013): 28116-28125.",,,,,37,57,5,10,0,0.649122807,7.4,3.7,0,Yanzhao Wu; Jiqi Shao; Ruolin He,1,31,33,-5.104,3.763763232
843,Nocobactin NA 14340,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCCC(OC(=O)C(CCCCN(O)C=O)NC(=O)C1COC(c2ccccc2O)=N1)C(C)C(=O)NC1CCCCN(O)C1=O,"Ser, SA, OH-cLys, 3OH-2MeTeEnA, N6Fo-N6OH-Lys",5,1,0,C38H59N5O10,745.904204,Nocardia fusca NBRC 14340,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Thr,,,,,"Männle, Daniel, et al. ""Comparative genomics and metabolomics in the genus Nocardia."" Msystems 5.3 (2020): 10-1128.","Quadri, Luis EN, et al. ""Identification of a Mycobacterium tuberculosis gene cluster encoding the biosynthetic enzymes for assembly of the virulence-conferring siderophore mycobactin."" Chemistry & biology 5.11 (1998): 631-645.; Vergnolle, Olivia, Hua Xu, and John S. Blanchard. ""Mechanism and regulation of mycobactin fatty acyl-AMP ligase FadD33."" Journal of Biological Chemistry 288.39 (2013): 28116-28125.",,,,,38,59,5,10,0,0.644067797,7.6,3.8,0,Yanzhao Wu; Jiqi Shao; Ruolin He,1,31,34,-5.259,3.734927017
627,Brasilibactin A,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCCCCCC[C@H](OC(=O)[C@@H](CCCCN(O)C=O)NC(=O)[C@H]1COC(c2ccccc2O)=N1)[C@@H](C)C(=O)N[C@@H]1CCCCN(O)C1=O,"OH-cLys, X0, Ser, SA, N6Fo-N6OH-Lys",5,0.631578947,1,C42H67N5O10,802.010692,Nocardia brasiliensis IFM 0995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Ser,,,,,"Tsuda, Masashi, et al. ""Brasilibactin A, a cytotoxic compound from actinomycete Nocardia b Rasiliensis."" Journal of natural products 68.3 (2005): 462-464.",,,,,,42,67,5,10,0,0.626865672,8.4,4.2,0,Ruolin He,1,31,23,-5.785,3.627092969
614,Mycobactin R,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCCCCCCCC/C=C/C(=O)N(O)CCCC[C@H](NC(=O)C1COC(c2ccccc2O)=N1)C(=O)OC(CC)C(C)C(=O)N[C@H]1CCCCN(O)C1=O,"NOH-Lys, Ser, OH-cLys, 3OH-2Me-PA, C20:1(9), SA",6,1,0,C48H77N5O10,884.154542,Mycolicibacter terrae,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Thr,,,,,"Snow, GA408312. ""Mycobactins: iron-chelating growth factors from mycobacteria."" Bacteriological reviews 34.2 (1970): 99-125.; Barclay, R., D. F. Ewing, and C. Ratledge. ""Isolation, identification, and structural analysis of the mycobactins of Mycobacterium avium, Mycobacterium intracellulare, Mycobacterium scrofulaceum, and Mycobacterium paratuberculosis."" Journal of bacteriology 164.2 (1985): 896-903.","Quadri, Luis EN, et al. ""Identification of a Mycobacterium tuberculosis gene cluster encoding the biosynthetic enzymes for assembly of the virulence-conferring siderophore mycobactin."" Chemistry & biology 5.11 (1998): 631-645.; Vergnolle, Olivia, Hua Xu, and John S. Blanchard. ""Mechanism and regulation of mycobactin fatty acyl-AMP ligase FadD33."" Journal of Biological Chemistry 288.39 (2013): 28116-28125.",,,,,48,77,5,10,0,0.623376623,9.6,4.8,0,Ruolin He,1,31,10,-6.425,3.487731206
613,Mycobactin T,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCCCCCCCC/C=C/C(=O)N(O)CCCC[C@@H](NC(=O)[C@@H]1COC(c2ccccc2O)=N1)C(=O)O[C@H](C)CC(=O)N[C@H]1CCCCN(O)C1=O,"Ser, SA, C4:0-OH(3), NOH-Lys, C20:1(9), OH-cLys",6,1,0,C46H73N5O10,856.101298,Mycobacterium tuberculosis,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Thr,,,,,"Snow, GA408312. ""Mycobactins: iron-chelating growth factors from mycobacteria."" Bacteriological reviews 34.2 (1970): 99-125.; Barclay, R., D. F. Ewing, and C. Ratledge. ""Isolation, identification, and structural analysis of the mycobactins of Mycobacterium avium, Mycobacterium intracellulare, Mycobacterium scrofulaceum, and Mycobacterium paratuberculosis."" Journal of bacteriology 164.2 (1985): 896-903.","Quadri, Luis EN, et al. ""Identification of a Mycobacterium tuberculosis gene cluster encoding the biosynthetic enzymes for assembly of the virulence-conferring siderophore mycobactin."" Chemistry & biology 5.11 (1998): 631-645.; Vergnolle, Olivia, Hua Xu, and John S. Blanchard. ""Mechanism and regulation of mycobactin fatty acyl-AMP ligase FadD33."" Journal of Biological Chemistry 288.39 (2013): 28116-28125.",,,,,46,73,5,10,0,0.630136986,9.2,4.6,0,Ruolin He,1,31,9,-6.294,3.533117709
599,Mycobactin S,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCCCCCC/C=C\C(=O)N(O)CCCC[C@H](NC(=O)[C@@H]1COC(c2ccccc2O)=N1)C(=O)O[C@@H](C)CC(=O)N[C@H]1CCCCN(O)C1=O,"NOH-Lys, C18:1(9), Ser, SA, C4:0-OH(3), OH-cLys",6,1,0,C44H69N5O10,828.048054,Mycolicibacterium smegmatis,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Thr,,,,,"Snow, GA408312. ""Mycobactins: iron-chelating growth factors from mycobacteria."" Bacteriological reviews 34.2 (1970): 99-125.; Barclay, R., D. F. Ewing, and C. Ratledge. ""Isolation, identification, and structural analysis of the mycobactins of Mycobacterium avium, Mycobacterium intracellulare, Mycobacterium scrofulaceum, and Mycobacterium paratuberculosis."" Journal of bacteriology 164.2 (1985): 896-903.","Quadri, Luis EN, et al. ""Identification of a Mycobacterium tuberculosis gene cluster encoding the biosynthetic enzymes for assembly of the virulence-conferring siderophore mycobactin."" Chemistry & biology 5.11 (1998): 631-645.; Vergnolle, Olivia, Hua Xu, and John S. Blanchard. ""Mechanism and regulation of mycobactin fatty acyl-AMP ligase FadD33."" Journal of Biological Chemistry 288.39 (2013): 28116-28125.",,,,,44,69,5,10,0,0.637681159,8.8,4.4,0,Ruolin He,1,31,1,-6.134,3.580734299
612,Mycobactin A,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCC/C=C/C(=O)N(O)CCCC[C@H](NC(=O)C1COC(c2c(C)cccc2O)=N1)C(=O)OC(C)CC(=O)N[C@H]1CCCCN(O)C1=O,"NOH-Lys, C14:1(7), Ser, 6Me-SA, C4:0-OH(3), OH-cLys",6,1,0,C41H63N5O10,785.968188,Mycolicibacterium aurum,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Thr,,,,,"Snow, GA408312. ""Mycobactins: iron-chelating growth factors from mycobacteria."" Bacteriological reviews 34.2 (1970): 99-125.; Barclay, R., D. F. Ewing, and C. Ratledge. ""Isolation, identification, and structural analysis of the mycobactins of Mycobacterium avium, Mycobacterium intracellulare, Mycobacterium scrofulaceum, and Mycobacterium paratuberculosis."" Journal of bacteriology 164.2 (1985): 896-903.","Quadri, Luis EN, et al. ""Identification of a Mycobacterium tuberculosis gene cluster encoding the biosynthetic enzymes for assembly of the virulence-conferring siderophore mycobactin."" Chemistry & biology 5.11 (1998): 631-645.; Vergnolle, Olivia, Hua Xu, and John S. Blanchard. ""Mechanism and regulation of mycobactin fatty acyl-AMP ligase FadD33."" Journal of Biological Chemistry 288.39 (2013): 28116-28125.",,,,,41,63,5,10,0,0.650793651,8.2,4.1,0,Ruolin He,1,31,8,-5.908,3.656769635
600,Mycobactin P,,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCCCCCC/C=C\C(=O)N(O)CCCCC(NC(=O)C1COC(c2c(C)cccc2O)=N1)C(=O)OC(CC)C(C)C(=O)NC1CCCCN(O)C1=O,"3OH-2Me-PA, NOH-Lys, Ser, 6Me-SA, C18:1(9), OH-cLys",6,1,0,C47H75N5O10,870.12792,Mycolicibacterium phlei; Nocardia mangyaensis NH1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Thr,,,,,"Snow, GA408312. ""Mycobactins: iron-chelating growth factors from mycobacteria."" Bacteriological reviews 34.2 (1970): 99-125.; Barclay, R., D. F. Ewing, and C. Ratledge. ""Isolation, identification, and structural analysis of the mycobactins of Mycobacterium avium, Mycobacterium intracellulare, Mycobacterium scrofulaceum, and Mycobacterium paratuberculosis."" Journal of bacteriology 164.2 (1985): 896-903.; Khilyas, Irina V., et al. ""Genomic insights and anti-phytopathogenic potential of siderophore metabolome of endolithic Nocardia mangyaensis NH1."" Scientific Reports 14.1 (2024): 5676.","Quadri, Luis EN, et al. ""Identification of a Mycobacterium tuberculosis gene cluster encoding the biosynthetic enzymes for assembly of the virulence-conferring siderophore mycobactin."" Chemistry & biology 5.11 (1998): 631-645.; Vergnolle, Olivia, Hua Xu, and John S. Blanchard. ""Mechanism and regulation of mycobactin fatty acyl-AMP ligase FadD33."" Journal of Biological Chemistry 288.39 (2013): 28116-28125.",,,,,47,75,5,10,0,0.626666667,9.4,4.7,0,Ruolin He,1,31,2,-6.454,3.510156912
611,Mycobactin H,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCCCCCC/C=C/C(=O)N(O)CCCC[C@H](NC(=O)C1N=C(c2c(C)cccc2O)OC1C)C(=O)OC(C)CC(=O)N[C@H]1CCCCN(O)C1=O,"OH-cLys, C4:0-OH(3), aThr/Thr, 6Me-SA, NOH-Lys, C18:1(9)",6,1,0,C46H73N5O10,856.101298,Mycolicibacterium thermoresistibile,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Thr,,,,,"Snow, GA408312. ""Mycobactins: iron-chelating growth factors from mycobacteria."" Bacteriological reviews 34.2 (1970): 99-125.; Barclay, R., D. F. Ewing, and C. Ratledge. ""Isolation, identification, and structural analysis of the mycobactins of Mycobacterium avium, Mycobacterium intracellulare, Mycobacterium scrofulaceum, and Mycobacterium paratuberculosis."" Journal of bacteriology 164.2 (1985): 896-903.","Quadri, Luis EN, et al. ""Identification of a Mycobacterium tuberculosis gene cluster encoding the biosynthetic enzymes for assembly of the virulence-conferring siderophore mycobactin."" Chemistry & biology 5.11 (1998): 631-645.; Vergnolle, Olivia, Hua Xu, and John S. Blanchard. ""Mechanism and regulation of mycobactin fatty acyl-AMP ligase FadD33."" Journal of Biological Chemistry 288.39 (2013): 28116-28125.",,,,,46,73,5,10,0,0.630136986,9.2,4.6,0,Ruolin He,1,31,7,-6.399,3.533117709
618,Mycobactin F,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCC/C=C/C(=O)N(O)CCCC[C@H](NC(=O)C1N=C(c2ccccc2O)OC1C)C(=O)OC(C)CC(=O)N[C@H]1CCCCN(O)C1=O,"NOH-Lys, aThr/Thr, SA, C4:0-OH(3), OH-cLys, C14:1(7)",6,1,0,C41H63N5O10,785.968188,Mycolicibacterium fortuitum,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Thr,,,,,"Snow, GA408312. ""Mycobactins: iron-chelating growth factors from mycobacteria."" Bacteriological reviews 34.2 (1970): 99-125.; Barclay, R., D. F. Ewing, and C. Ratledge. ""Isolation, identification, and structural analysis of the mycobactins of Mycobacterium avium, Mycobacterium intracellulare, Mycobacterium scrofulaceum, and Mycobacterium paratuberculosis."" Journal of bacteriology 164.2 (1985): 896-903.","Quadri, Luis EN, et al. ""Identification of a Mycobacterium tuberculosis gene cluster encoding the biosynthetic enzymes for assembly of the virulence-conferring siderophore mycobactin."" Chemistry & biology 5.11 (1998): 631-645.; Vergnolle, Olivia, Hua Xu, and John S. Blanchard. ""Mechanism and regulation of mycobactin fatty acyl-AMP ligase FadD33."" Journal of Biological Chemistry 288.39 (2013): 28116-28125.",,,,,41,63,5,10,0,0.650793651,8.2,4.1,0,Ruolin He,1,31,14,-5.849,3.656769635
619,Mycobactin Av,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Hydroxamate/Hydroxyphenyloxazoline,Hybrid NRPS/PKS,CCCCCCCCCCCCCCCC/C=C/C(=O)N(O)CCCC[C@H](NC(=O)C1N=C(c2ccccc2O)OC1C)C(=O)OC(CC)C(C)C(=O)N[C@H]1CCCCN(O)C1=O,"aThr/Thr, SA, NOH-Lys, OH-cLys, 3OH-2Me-PA, C17:1(2)",6,1,0,C48H77N5O10,884.154542,Mycobacterium avium,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,SA+Thr,,,,,"Snow, GA408312. ""Mycobactins: iron-chelating growth factors from mycobacteria."" Bacteriological reviews 34.2 (1970): 99-125.; Barclay, R., D. F. Ewing, and C. Ratledge. ""Isolation, identification, and structural analysis of the mycobactins of Mycobacterium avium, Mycobacterium intracellulare, Mycobacterium scrofulaceum, and Mycobacterium paratuberculosis."" Journal of bacteriology 164.2 (1985): 896-903.","Quadri, Luis EN, et al. ""Identification of a Mycobacterium tuberculosis gene cluster encoding the biosynthetic enzymes for assembly of the virulence-conferring siderophore mycobactin."" Chemistry & biology 5.11 (1998): 631-645.; Vergnolle, Olivia, Hua Xu, and John S. Blanchard. ""Mechanism and regulation of mycobactin fatty acyl-AMP ligase FadD33."" Journal of Biological Chemistry 288.39 (2013): 28116-28125.",,,,,48,77,5,10,0,0.623376623,9.6,4.8,0,Ruolin He,1,31,15,-6.438,3.487731206
